item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score
240,de,senate,noun,s_____,Senat,Der Senat muss noch über den Gesetzesentwurf abstimmen.,0.088634418
241,de,pick,noun,p___,"Spitzhacke, Pickel","Gärtner nutzen die Spitzhacke regelmäßig, um harte Erde aufzulockern. ",-1.31092207
242,de,distribution,noun,d___________,Verteilung,Die Verteilung der Lebensmittel hat ohne Probleme funktioniert.,-0.898829339
243,de,request,verb,r______,um etwas ansuchen,Ein Pilot muss vor der Landung um Landeerlaubnis ansuchen.,-1.187531357
244,de,hatred,noun,h_____,Hass,Gleichgültigkeit ist schlimmer als Hass.,-1.057840832
245,de,designer,noun,d_______,Designer,Die Designerin entwirft die neue Herbstkollektion.,1.708847137
246,de,underweight,adjective,u__________,untergewichtig,Für seine Größe ist er leicht untergewichtig.,0.587895726
247,de,spill,verb,s____,verschütten,Sie verschüttet ständig Kaffee oder Wein auf unserem schönen Esstisch.,-1.023199716
248,de,famous,adjective,f_____,berühmt,Er ist ein berühmter Tennisspieler.,1.752140644
249,de,story,noun,s____,Geschichte,Die Geschichte nahm schließlich ein glückliches Ende.,3.159749157
250,de,want,verb,w___,wollen,"Was ich wirklich will, hast du nie verstanden.",0.501929221
251,de,stereo,noun,s_____,Musikanlage,"Mein Vater hat eine sehr teure Musikanlage, an die er auch wirklich niemanden heranlässt.",-0.367486312
252,de,easy,adverb,e___,"leicht, einfach",Die Kinder lösen die Aufgabe leicht.,2.915378825
253,de,rapid,adjective,r____,sehr schnell,In diesem Land sehen wir derzeit ein sehr schnelles wirtschaftliches Wachstum.,-0.202395682
254,de,ecological,adjective,e_________,ökologisch,Mein ökologischer Fußabdruck ist mir wichtig.,-0.243236617
255,de,validity,noun,v_______,"Gültigkeit, Wert",Diese Untersuchung hat keinerlei wissenschaftliche Gültigkeit.,-1.400910588
256,de,convenient,adjective,c_________,"passend, günstig","Wenn es passend ist, kontaktiere mich bitte morgen in der Früh.",-2.101228679
257,de,curve,noun,c____,Kurve,Die Straße hat viele Kurven.,1.88119097
258,de,acute,adjective,a____,akut,Es handelt sich um eine akute Entzündung.,0.733720447
259,de,credit,verb,c_____,einem Konto etw gutschreiben,Die Summe wurde auf deinem Konto gutgeschrieben.,-1.929294382
260,de,left,noun,l___,links,Wir lesen von links nach rechts.,2.694336388
261,de,fan,verb,f__,jdm /sich Luft zufächeln,Ich fächelte mir mit einem Stück Papier Luft zu.,-0.724318477
262,de,doctrine,noun,d_______,"Lehre, Grundsatz",Die Lehre des christlichen Glaubens wird in dieser Gegend verbreitet.,-2.517231095
263,de,betray,verb,b_____,etw verraten,Sie haben ihr Land verraten.,-0.082168266
264,de,intent,noun,i_____,Absicht,Er hat schließlich seine Absichten allen verkündet.,-0.603442964
265,de,consumption,noun,c__________,Verbrauch,Der Umwelt zuliebe sollten wir unseren Verbrauch von Wasser und Energie verringern.,-1.310723766
266,de,motorcyclist,noun,m___________,Motorradfahrer,Lukas ist ein erfahrener Motorradfahrer.,-1.249014866
267,de,uncertain,adjective,u________,ungewiss,Die Entwicklung bleibt weiterhin ungewiss.,-1.062153173
268,de,golden,adjective,g_____,golden,Der Engel hat goldenes Haar.,3.284272722
269,de,rage,noun,r___,Wut,"Ohnmächtig vor Wut und Frustration, begann sie, tobend um sich zu treten.",0.505952077
270,de,unite,verb,u____,vereinigen,"Oft vereinigen sich die verschiedensten Gruppen, um gegen Regierungsbeschlüsse zu protestieren.",0.367770013
271,de,thriller,noun,t_______,Thriller,Er hat wieder einen extrem spannenden Thriller geschrieben.,2.441987671
272,de,provided,misc,p_______,"sofern, vorausgesetzt","Wir werden die Geburtstagsfeier im Garten feiern, vorausgesetzt, das Wetter hält.",-2.23292209
273,de,disrupt,verb,d______,"unterbrechen, stören","Er war darauf bedacht, die Sitzung nicht zu stören.",-3.704899623
274,de,compulsive,adjective,c_________,"zwanghaft, krankhaft",Er ist ein zwanghafter Spieler.,-2.611027355
275,de,establish,verb,e________,"etw einführen, gründen",Mein Vater hat eine erfolgreiche Firma gegründet.,-1.28178811
276,de,stuff,noun,s____,Sachen,Ich habe einfach zu viele Sachen in meiner Wohnung.,-0.26920442
277,de,mean,verb,m___,etw bedeuten,"Bedeutet das, dass du deinen Job kündigen wirst?",2.691980439
278,de,draw,verb,d___,etw zeichnen,Der Junge zeichnet gerne.,1.923072831
279,de,mechanical,adjective,m_________,mechanisch,Die mechanische Maschine muss erneuert werden.,0.33398016
280,de,blackout,noun,b_______,Stromausfall (nicht: power cut),Heute Nacht gab es einen Stromausfall von mehreren Stunden.,-1.42893723
281,de,region,noun,r_____,Gebiet,Dieses Gebiet eignet sich hervorragend für den Anbau von Wein und Obst.,0.674423141
282,de,unquestionable,adjective,u_____________,unbestreitbar,"Ich bewundere seine unbestreibaren Leistungen, aber das ist nicht alles.",-3.90775895
283,de,insulting,adjective,i________,beleidigend,Seine Kommentare waren schwer beleidigend.,-1.015049823
284,de,motorbike,noun,m________,Motorrad,Lukas fährt mit seinem Motorrad eine kurvenreiche Strecke.,-0.093603576
285,de,engineering,noun,e__________,Ingenieurwesen,Sie hat Ingenieurwesen an einer technischen Universität studiert.,-0.668626162
286,de,real,adjective,r___,"echt, wirklich",Diese Halskette ist aus echtem Gold und Silber.,1.364825422
287,de,stability,noun,s________,"Beständigkeit, Standfestigkeit",Eine größere politische und wirtschaftliche Beständigkeit ist für alle Europäer ein Gewinn.,-1.919192075
288,de,view,noun,v___,Ansicht,"Wir sind der Ansicht, dass man nicht gleich eingreifen sollte.",0.653875818
289,de,key,noun,k__,Schlüssel,"Verwende den kleinen Schlüssel, um die Tür aufzuschließen.",2.163104282
290,de,workstation,noun,w__________,Arbeitsplatz,Er saß an seinem Arbeitsplatz und starrte auf den Bildschirm.,-2.995499027
291,de,room,noun,r___,Zimmer,"Du kannst dir gar nicht vorstellen, wie schön der Ausblick von dem Zimmer aus war.",2.783739629
292,de,pigment,noun,p______,Farbstoff,Der Stoff dieser T-Shirts wurde mit natürlichen Farbstoffen gefärbt.,-2.559499571
293,de,english,noun,e______,Englisch,Sprichst du Englisch?,2.497414364
294,de,multiply,verb,m_______,etw multiplizieren,Sie konnten ihre Gewinne multiplizieren.,0.166688774
295,de,loving,adjective,l_____,"liebend, liebevoll",Er ist ein liebevoller Vater für unsere drei Kinder.,-1.036499147
296,de,terror,noun,t_____,schreckliche Angst,Er hatte eine schreckliche Angst vor Spinnen.,-1.835093428
297,de,expect,verb,e_____,jdn/etw erwarten,Wir erwarten traumhaftes Wetter für kommendes Wochenende.,0.655308475
298,de,victorious,adjective,v_________,siegreich,Die siegreiche Mannschaft feierte noch lange ausgelassen.,-0.334194236
299,de,recycle,verb,r______,wiederverwerten,Möchtest du diese alten Blumentöpfe nicht wiederverwerten? Man könnte zum Beispiel Vogelfutter darin aufbewahren.,-0.179836174
300,de,fear,noun,f___,"Angst, Furcht","Sie wussten, dass ihr Vorhaben gefährlich ist. Trotzdem hatten sie keine Angst.",1.494663209
301,de,cling,verb,c____,klammern,Sie hatte große Angst und klammerte sich an ihren Freund.,-2.790100493
302,de,straighten,verb,s_________,richten,Er schaute in den Spiegel und richtete seine Krawatte.,-2.720500209
303,de,squad,noun,s____,"Kommando, Mannschaft",Die Bedrohung durch Drogenringe hat in dieser Region zugenommen und ein Anti-Drogen-Kommando muss zusammengestellt werden.,-2.210638207
304,de,accommodate,verb,a__________,"jdn unterbringen, jdn beherbergen",Das Haus kann zwei Familien unterbringen.,-1.094105158
305,de,statue,noun,s_____,Denkmal,Das Denkmal steht in der Empfangshalle und ist wegen seiner Schönheit weltberühmt.,-0.903106221
306,de,intelligence,noun,i___________,Intelligenz,Ihre Intelligenz ist außergewöhnlich. Das Mädchen ist ein Genie. ,0.841566874
307,de,ski,noun,s__,Ski,"Du musst dir wirklich einen neuen Ski zulegen, weil dieses Modell ist ja mindestens 20 Jahre alt und kann jederzeit brechen.",2.846857698
308,de,marking,noun,m______,"Kennzeichnung, Musterung",Das Fell eines Leoparden hat eine ähnliche Musterung wie das Fell des Jaguars.,-3.131521974
309,de,advice,noun,a_____,"Rat, Ratschlag",Meine Mutter hat mir immer schon gute Ratschläge gegeben.,-0.25120047
310,de,comprehension,noun,c____________,Verständnis,Die Übung soll den Schülern das Verständnis des Textes erleichtern.,-0.793464122
311,de,affordable,adjective,a_________,erschwinglich,Das neue Auto war erschwinglich.,-1.007497301
312,de,reserved,adjective,r_______,reserviert,Wir konnten unsere gebuchten Sitze zuerst gar nicht finden.,0.770468519
313,de,low,adverb,l__,niedrig,Der Helikopter fliegt ziemlich niedrig.,3.033666175
314,de,sculpture,noun,s________,Skulptur,Die Skulptur im Park hat viele Diskussionen ausgelöst.,1.772187519
315,de,reactive,adjective,r_______,reaktionsfreudig,Diese Chemikalie ist äußerst reaktionsfreudig und muss vorsichtig gehandhabt werden.,-1.542388246
316,de,vine,noun,v___,Weinrebe,Die Blätter der Weinrebe machen sich hübsch als Dekoration.,0.255574432
317,de,match,noun,m____,"Streichholz, Zündholz","Verwende die Streichhölzer, um die Kerzen anzuzünden.",0.159644183
318,de,guest,noun,g____,Gast,Wir haben einen Gast! Magst du dich zu uns setzen?,2.198712586
319,de,alley,noun,a____,Gasse ,"Wenn du nach der zweiten Gasse rechts abbiegst, kommst du zur Universität. ",-1.24423216
320,de,catastrophic,adjective,c___________,katastrophal,Katastrophale Überschwemmungen haben die Region unbefahrbar gemacht.,-0.941418467
321,de,male,adjective,m___,männlich,Meine männlichen Kollegen sind alle sehr nett.,1.374329767
322,de,facility,noun,f_______,"Einrichtung, Anlage",Das Hotel hat seit einem Jahr eine tolle Sportanlage.,-1.040396332
323,de,injustice,noun,i________,Ungerechtigkeit,Die Organisation kämpft gegen soziale Ungerechtigkeit.,-0.937101117
324,de,bisexuality,noun,b__________,Bisexualität,Das Thema der Bisexualität wird nur am Rande diskutiert.,0.871177366
325,de,ratio,noun,r____,Verhältnis,Für ein Salatdressing mische ich Öl und Essig immer im Verhältnis zwei zu eins.,-1.488798525
326,de,restart,verb,r______,neu starten,Nach der Reparatur musste man die Anlage neu starten.,0.888432378
327,de,succeed,verb,s______,gelingen,"Wenn du dich gut vorbereitest, wird dir die Übertrittsprüfung sicher gelingen.",-1.578695435
328,de,educated,adjective,e_______,gebildet,Er macht einen gebildeten und kultivierten Eindruck.,-0.053800192
329,de,purchase,verb,p_______,"anschaffen, kaufen",Ich kaufe meine Zugtickets meist Wochen vorher.,-0.538555099
330,de,courage,noun,c______,"Mut, Tapferkeit",Sie hat Mut in dieser Situation bewiesen.,0.08701825
331,de,exceed,verb,e_____,etw übersteigen,Die Temperaturen übersteigen zum ersten Mal die 30-Grad-Marke.,-1.986940714
332,de,travel,noun,t_____,Reisen,Die Firma schickt sie sehr oft auf Auslandsreisen.,1.281180507
333,de,cuban,adjective,c____,kubanisch,Kubanische Zigarren gelten als die besten der Welt.,1.724802174
334,de,keeper,noun,k_____,Wärter,"Der Wärter schließt das Tor, das zu den Elefanten führt.",-1.035793105
335,de,step,noun,s___,Schritt,Nach dem Mittagessen geht er immer ein paar Schritte im Park.,2.067634805
336,de,trigger,verb,t______,auslösen,Schon die geringste Erschütterung kann den Alarm auslösen.,-1.377622056
337,de,alcoholism,noun,a_________,Alkoholsucht,Die Verbreitung von Alkoholsucht und Fettleibigkeit nehmen zu. ,0.125988768
338,de,unable,adjective,u_____,unfähig,"Er lag am Boden und war unfähig, sich zu rühren.",1.178439023
339,de,interested,adjective,i_________,interessiert,Sie zeigt sich interessiert an der Politik.,1.160426408
340,de,trail,noun,t____,Pfad,Der Pfad führte direkt in den Wald hinein. (NICHT track),-1.146320415
341,de,rotation,noun,r_______,Drehbewegung,Wir Menschen können Drehbewegung der Erde nicht am eigenen Leib spüren.,0.093086544
342,de,hotel,noun,h____,Hotel,Wir übernachten in einem Viersternehotel. ,3.122453486
343,de,receipt,noun,r______,Quittung,"Wenn man mit Kreditkarte bezahlt, sollte man unbedingt die dazugehörige Quittung aufbewahren.",-0.774093961
344,de,regularly,adverb,r________,regelmäßig,Die Treffen wurden immer regelmäßig im Abstand von zwei Monaten abgehalten.,-0.226001352
345,de,unpredictable,adjective,u____________,unvorhersehbar,"Es ist schwierig, beim derzeitigen unvorhersehbaren Wetter etwas zu planen.",-1.589512181
346,de,rock,verb,r___,wiegen,"Er wiegt das Baby in seinem Arm, bis es friedlich einschläft.",-1.745942914
347,de,daily,adjective,d____,täglich,Eine tägliche Sporteinheit ist gesund.,1.501351966
348,de,input,noun,i____,Beitrag,Wir schätzen den Beitrag von unabhängigen Experten sehr.,-0.974091405
349,de,load,verb,l___,beladen,Der LKW wird gerade beladen.,2.009838985
350,de,yes,misc,y__,ja,"Ja, das ist richtig.",2.273089089
351,de,goat,noun,g___,Ziege,Der Bauer hat zwei Ziegen.,0.836132741
352,de,administration,noun,a_____________,Verwaltung,Die Universitätsverwaltung senkte die Studiengebühren.,-0.436833381
353,de,dominant,adjective,d_______,dominant,Meine Mutter war sehr dominant in unserer Familie.,0.832817421
354,de,cluster,noun,c______,"Gruppe, Bündel (nicht: group)",Die Studenten standen in Gruppen um die Präsentationstafeln.,-2.543294664
355,de,approaching,adjective,a__________,sich nähernd,"Sich dem Berg von Westen nähernd, hat man eine tolle Aussicht auf das Dorf.",-1.40341888
356,de,sociologist,noun,s__________,Soziologe / Soziologin,Als Soziologin hat sie sich vor allem mit Geschlechterrollen innerhalb der Gesellschaft beschäftigt.,-0.34886425
357,de,educational,adjective,e__________,"Bildungs-, schulisch",Das Bildungswesen ist in einer Übergangszeit.,0.229384528
358,de,hometown,noun,h_______,Heimatstadt,Meine Heimatstadt hat mittlerweile 20 000 Einwohner.,1.375470972
359,de,recording,noun,r________,Aufnahme,Diese Aufnahme von Johnny Cash entstand während der Arbeit an seinem ersten Album.,0.256031369
360,de,debate,verb,d_____,über etw diskutieren,Die Politiker diskutieren noch über den neuen Gesetzesentwurf.,-2.477560618
361,de,crowd,noun,c____,"Menge, Menschenmenge","Es ist leicht, sich in der Menschenmenge zu verlieren. ",0.682124446
362,de,metropolitan,adjective,m___________,großstädtisch,Die Freunde lieben den großstädtischen Charme von Wien.,-0.877249656
363,de,insult,noun,i_____,Beleidigung,Die Beleidigung hat uns schwer getroffen.,-0.075960903
364,de,neutral,adjective,n______,neutral,Österreich ist ein neutrales Land.,1.012606531
365,de,warfare,noun,w______,Kriegsführung,Die Erfindung hatte Auswirkungen auf die Wirtschaft und die Kriegsführung.,-2.081648645
366,de,insist,verb,i_____,bestehen,"Ich möchte dich zum Abendessen einladen, ich bestehe darauf.",0.140270636
367,de,eclipse,noun,e______,Finsternis,Alle warteten gespannt auf die Sonnenfinsternis.,-0.516736464
368,de,required,adjective,r_______,erforderlich,Die erforderliche Geldsumme muss bis Monatsbeginn überwiesen werden.,-1.685712974
369,de,suspension,noun,s_________,Sperre,Der Mittelstürmer protestierte gegen seine zweimonatige Sperre.,-2.917526739
370,de,clearly,adverb,c______,"offensichtlich, offenbar, eindeutig (nicht: obviously)",Er hat offenbar gelogen.,-1.934457415
371,de,opponent,noun,o_______,Gegner (nicht: rival),Du musst dich gut vorbereiten. Dein Gegner ist ein starker Spieler.,-0.160147782
372,de,overtake,verb,o_______,jdn/etw überholen,In diesem Abschnitt darf nicht überholt werden.,-1.073218131
373,de,stress,verb,s_____,betonen,"In ihrer Rede betonte die Direktorin, wie wichtig ihr eine gute Zusammenarbeit der Lehrkräfte ist.",-1.837682658
374,de,wireless,noun,w_______,Radio,Ich habe es soeben im Radio gehört.,-2.230755437
375,de,normally,adverb,n_______,normalerweise (nicht: usually),Normalerweise beschwere ich mich nicht in einem Restaurant.,1.56725961
376,de,pretty,adverb,p_____,ziemlich,Unser Auto ist ziemlich neu.,-0.670563154
377,de,roar,verb,r___,brüllen,"Die Löwen brüllen so laut, dass man sie schon aus der Ferne gut hören kann.",0.420484708
378,de,bear,verb,b___,etw ertragen (nicht: put up with),Ich ertrage diese Lügerei nicht mehr länger.,-0.744745263
379,de,aim,verb,a__,"beabsichtigen, etw zu tun","Ich beabsichtige, in der nächsten Zeit zu verreisen. ",-1.273409912
380,de,recount,verb,r______,"erzählen, berichten","Können Sie uns noch einmal im Detail erzählen, was an diesem Abend passiert ist?",-3.103006349
381,de,increase,verb,i_______,"ansteigen, zunehmen",Die Kosten für dieses Projekt steigen an.,1.095862928
382,de,quite,adverb,q____,ziemlich,Das Essen im Restaurant war eigentlich ziemlich gut.,1.088089352
383,de,permission,noun,p_________,"Erlaubnis, Genehmigung",Ohne eine Genehmigung dürfen Sie dieses Areal nicht betreten.,0.095063003
384,de,projecting,adjective,p_________,hervorstehend (nicht: protruding),Blöderweise habe ich mir bei diesem hervorstehenden Nagel die Hand verletzt.,-4.463753247
385,de,chop,noun,c___,Kotelett,Wir hatten Schweinskoteletts zum Mittagessen.,-2.376049901
386,de,call,noun,c___,Anruf,Du hast einen Anruf von deiner Mutter bekommen. Bitte ruf sie zurück.,3.566343365
387,de,nominee,noun,n______,Anwärter,Die Oscar-Anwärter saßen im Publikum.,-1.555956277
388,de,finishing,adjective,f________,Ziel-,Nach einer Stunde und zehn Minuten überquerte er die Ziellinie. ,-1.726098919
389,de,firewall,noun,f_______,Feuerschutzwand,"Die Feuerschutzwand verhinderte, dass sich das Feuer noch weiter ausbreitete.",1.189424018
390,de,council,noun,c______,Rat,Der Gemeinderat stimmte einstimmig für die Genehmigung des Projekts.,-0.880641119
